11_000240,41,12,141,138,0.26285
11_000240,33,12,78,236,0.50501
11_000240,135,85,199,317,0.4754
11_000240,251,12,381,290,0.76886
11_000240,297,163,337,303,0.27031
11_000240,34,363,154,103,0.3318
11_000300,275,32,361,292,0.51203
11_000300,36,251,359,215,0.30233
11_000300,164,424,21,36,0.34862
11_000660,33,12,264,224,0.42262
11_000660,187,34,272,366,0.2429
11_000660,335,12,298,379,0.3599
11_000660,35,368,79,98,0.34029
11_000660,503,64,70,52,0.23814
11_000720,35,188,208,278,0.36566
11_000720,491,18,119,103,0.24451
12_000240,130,17,162,140,0.51028
12_000240,225,100,64,86,0.39809
12_000240,103,92,140,115,0.31528
12_000240,42,12,264,454,0.25299
12_000300,77,103,29,41,0.37595
12_000300,505,12,128,235,0.35495
12_000300,35,146,79,116,0.54347
12_000300,305,247,329,219,0.29891
12_000660,36,12,359,183,0.32085
12_000660,458,69,178,397,0.23391
12_000660,206,231,106,129,0.4244
12_000660,236,248,91,102,0.52129
12_000720,250,238,117,123,0.53376
13_000600,219,114,127,135,0.73703
13_000600,38,73,172,393,0.25765
13_000600,335,246,299,220,0.25555
13_000660,106,12,285,206,0.4154
13_000660,36,270,182,196,0.2756
13_000660,193,373,75,92,0.36296
14_000180,93,12,243,206,0.39494
14_000180,335,210,66,24,0.30788
14_000180,157,190,475,242,0.25499
14_000180,34,262,19,27,0.43288
14_000240,34,184,26,40,0.41321
14_000240,79,191,50,56,0.3106
14_000240,34,12,189,454,0.51005
14_000240,388,124,249,342,0.35138
15_000000,265,301,82,42,0.54347
15_000000,274,305,78,125,0.60439
15_000000,262,353,24,35,0.30853
15_000060,349,280,78,54,0.55412
15_000060,360,326,77,104,0.62758
15_000480,302,12,331,199,0.48075
15_000480,314,17,322,386,0.23574
15_000480,313,323,20,66,0.26076
15_000480,36,135,256,331,0.43915
15_000480,269,354,62,111,0.60075
16_000000,162,70,470,142,0.29793
16_000000,35,35,597,295,0.29666
16_000000,36,272,600,194,0.8508
