11_000240,109,14,318,451,0.4
11_000240,41,12,141,138,0.49207
11_000240,33,12,78,236,0.53631
11_000240,135,85,199,317,0.63017
11_000240,251,12,381,290,1.074
11_000240,297,163,337,303,0.47892
11_000240,38,145,299,320,0.4
11_000240,34,363,154,103,0.1977
11_000300,34,12,303,224,0.4
11_000300,50,95,216,296,0.42302
11_000300,275,32,361,292,0.83347
11_000300,36,251,359,215,0.53153
11_000300,164,424,21,36,0.22293
11_000300,356,307,279,159,0.069051
11_000300,197,12,439,239,0.4
11_000660,39,23,309,423,0.4
11_000660,33,12,264,224,0.095356
11_000660,187,34,272,366,0.4559
11_000660,335,12,298,379,0.56957
11_000660,276,312,358,154,0.12166
11_000660,39,141,448,324,0.4
11_000660,35,368,79,98,0.21044
11_000660,503,64,70,52,0.4559
11_000720,202,12,428,166,0.05261
11_000720,34,12,307,231,0.41644
11_000720,300,102,336,363,0.4
11_000720,164,181,351,284,0.4
11_000720,247,312,54,94,0.15783
11_000720,35,188,208,278,0.66272
11_000720,411,316,222,150,0.13481
11_000720,491,18,119,103,0.46576
12_000240,130,17,162,140,0.87901
12_000240,225,100,64,86,0.35568
12_000240,103,92,140,115,0.49846
12_000240,100,12,527,275,0.4
12_000240,42,12,264,454,0.40434
12_000240,221,196,269,269,0.4
12_000240,81,14,132,168,0.3654
12_000300,77,103,29,41,0.42373
12_000300,41,12,390,333,0.4
12_000300,269,12,303,289,0.4
12_000300,505,12,128,235,0.44794
12_000300,35,146,79,116,0.41815
12_000300,39,109,272,357,0.4
12_000300,305,247,329,219,0.5421
12_000300,234,173,401,292,0.4
12_000660,36,12,359,183,0.59606
12_000660,458,69,178,397,0.42302
12_000660,367,12,220,426,0.40658
12_000660,156,60,451,406,0.4
12_000660,206,231,106,129,0.6194
12_000660,236,248,91,102,0.89206
12_000660,37,96,228,370,0.4
12_000660,528,12,105,63,0.092068
12_000720,321,12,233,318,0.4
12_000720,593,12,39,70,0.039458
12_000720,336,12,299,350,0.4
12_000720,36,12,352,243,0.4
12_000720,37,207,278,259,0.4
12_000720,250,238,117,123,0.90596
12_000720,284,254,353,212,0.4
13_000600,55,34,324,431,0.4
13_000600,219,114,127,135,0.8393
13_000600,38,12,542,405,0.4
13_000600,38,73,172,393,0.46247
13_000600,335,246,299,220,0.46905
13_000600,83,373,201,93,0.35172
13_000600,326,12,309,419,0.42302
13_000660,34,12,309,270,0.40329
13_000660,342,35,290,283,0.4
13_000660,106,12,285,206,0.46905
13_000660,67,255,454,210,0.4
13_000660,302,217,332,249,0.43288
13_000660,36,270,182,196,0.51217
13_000660,193,373,75,92,0.51
13_000660,183,12,449,288,0.40986
14_000180,409,12,225,225,0.4
14_000180,93,12,243,206,0.41644
14_000180,33,136,285,330,0.4
14_000180,335,210,66,24,0.54172
14_000180,157,190,475,242,0.47563
14_000180,34,262,19,27,0.049322
14_000180,109,212,526,254,0.40658
14_000180,234,12,302,279,0.4
14_000240,337,76,298,240,0.4
14_000240,34,184,26,40,0.42982
14_000240,79,191,50,56,0.54636
14_000240,34,12,189,454,0.97493
14_000240,388,124,249,342,0.60662
14_000240,254,120,195,345,0.4
14_000240,69,38,264,428,0.40658
14_000240,125,12,511,192,0.4
15_000000,36,12,332,375,0.4
15_000000,265,301,82,42,0.95049
15_000000,358,12,277,453,0.4
15_000000,274,305,78,125,0.72729
15_000000,37,133,337,333,0.4
15_000000,262,353,24,35,0.45661
15_000000,410,109,227,357,0.4
15_000000,211,12,324,317,0.4
15_000060,36,69,264,304,0.4
15_000060,351,12,283,324,0.4
15_000060,36,12,404,384,0.4
15_000060,349,280,78,54,0.97652
15_000060,38,272,407,194,0.4
15_000060,360,326,77,104,0.74997
15_000060,410,168,227,298,0.4
15_000060,193,12,305,208,0.4
15_000480,68,35,281,387,0.42959
15_000480,302,12,331,199,0.9374
15_000480,314,17,322,386,0.4
15_000480,313,323,20,66,0.38505
15_000480,293,251,343,215,0.4
15_000480,36,135,256,331,0.80321
15_000480,269,354,62,111,0.52208
