0.70482,0.063209
0.6506,0.099174
0.58434,0.14038
0.50602,0.16667
0.42169,0.19022
0.28313,0.19421
0.16265,0.16364
0.060241,0.084746
0.024096,0.055556
0.0060241,0.02
0.0060241,0.032258
0,0
0,0
0,0
0,0
0,0
0,0
0,NaN
0,NaN
