0.94231,0.067867
0.94231,0.073906
0.94231,0.077655
0.94231,0.080328
0.94231,0.085664
0.82692,0.15035
0.75,0.18396
0.69231,0.24
0.61538,0.29091
0.5,0.33766
0.38462,0.36364
0.34615,0.43902
0.23077,0.52174
0.15385,0.66667
0.076923,0.57143
0.076923,0.66667
0.019231,0.33333
0,0
0,0
