0.9759,0.16265
0.9759,0.16281
0.9759,0.16564
0.9759,0.17326
0.96988,0.17849
0.96988,0.18485
0.92771,0.20671
0.77108,0.25859
0.69277,0.29114
0.63253,0.32508
0.60843,0.37407
0.51205,0.4359
0.40964,0.48921
0.36145,0.57143
0.3012,0.65789
0.24699,0.7193
0.15663,0.74286
0.066265,0.78571
0.03012,0.83333
