0.87075,0.026414
0.87075,0.028021
0.87075,0.028667
0.87075,0.029351
0.85714,0.032855
0.83673,0.042487
0.63946,0.15693
0.55102,0.18202
0.39456,0.22137
0.26531,0.27857
0.2585,0.44706
0.22449,0.52381
0.19728,0.69048
0.061224,0.5625
0.0068027,0.5
0,NaN
0,NaN
0,NaN
0,NaN
