0.79333,0.024481
0.79333,0.026017
0.79333,0.02673
0.79333,0.027407
0.78,0.031043
0.76667,0.041441
0.71333,0.16386
0.62667,0.19665
0.46,0.23311
0.33333,0.29586
0.3,0.41284
0.25333,0.475
0.20667,0.64583
0.066667,0.52632
0.0066667,0.5
0,NaN
0,NaN
0,NaN
0,NaN
