10_000000,36,12,317,275,0.30909
10_000000,38,233,526,119,0.31333
10_000000,364,142,274,324,0.392
10_000000,201,313,264,73,0.62217
10_000000,35,304,246,162,0.40943
10_000000,213,341,297,109,0.46615
10_000000,156,399,215,66,0.4
10_000000,248,12,289,256,0.4
10_000060,36,12,404,228,0.29582
10_000060,38,139,581,190,0.27332
10_000060,197,296,213,75,0.49887
10_000060,34,316,280,150,0.28292
10_000060,244,287,313,145,0.7815
10_000060,207,12,380,226,0.4
10_000120,173,12,350,279,0.26381
10_000120,291,12,347,261,0.31548
10_000120,37,12,263,306,0.28246
10_000120,297,343,307,68,0.2145
10_000120,527,341,108,73,0.60377
10_000120,34,377,350,89,0.075711
10_000120,284,376,350,90,0.45178
10_000180,198,128,197,78,0.62342
10_000180,35,127,338,170,0.31855
10_000180,203,125,390,193,0.72547
10_000180,117,216,255,127,0.4
10_000180,40,271,511,195,0.08056
10_000240,303,12,335,353,0.21139
10_000240,239,12,335,287,0.33646
10_000240,509,104,123,141,0.59892
10_000240,166,215,446,250,0.44823
10_000240,279,298,51,79,0.39141
10_000240,64,12,246,278,0.41539
10_000300,223,12,312,174,0.54654
10_000300,398,12,238,333,0.35638
10_000300,167,12,336,429,0.33501
10_000300,207,139,431,326,0.45429
10_000300,125,12,258,396,0.43069
10_000300,32,328,199,138,0.29727
10_000300,431,401,201,65,0.33726
10_000360,403,12,235,305,0.21323
10_000360,205,12,200,407,0.34257
10_000360,279,12,190,453,0.41477
10_000360,567,318,65,99,0.8751
10_000360,485,369,149,97,0.26466
10_000360,101,12,147,373,0.16121
10_000420,276,37,44,94,0.67519
10_000420,313,12,325,171,0.028015
10_000420,33,52,287,378,0.26846
10_000420,479,265,154,104,0.70894
10_000420,235,214,327,156,0.44165
10_000420,138,283,499,183,0.40624
10_000420,40,388,570,78,0.068353
10_000480,37,12,298,173,0.30592
10_000480,93,12,497,152,0.29709
10_000480,38,150,590,108,0.31242
10_000480,471,233,166,130,0.44648
10_000480,169,239,321,79,0.63219
10_000480,35,247,332,155,0.30723
10_000480,222,271,323,111,0.7134
10_000540,38,43,600,141,0.27412
10_000540,516,127,119,112,0.41708
10_000540,35,160,311,165,0.40438
10_000540,274,146,353,129,0.73063
10_000540,231,215,204,99,0.31141
10_000540,38,246,330,220,0.30118
10_000540,41,12,595,111,0.020213
10_000600,100,12,355,238,0.32889
10_000600,587,199,46,116,0.14227
10_000600,38,174,306,237,0.40771
10_000600,36,12,454,321,0.27146
10_000600,39,304,506,162,0.44624
10_000600,181,217,454,249,0.46266
10_000660,38,12,236,191,0.033753
10_000660,541,12,95,250,0.029439
10_000660,420,195,129,57,0.56173
10_000660,40,188,278,123,0.56436
10_000660,34,149,516,261,0.43013
10_000660,44,327,443,139,0.064
10_000720,37,63,435,207,0.31217
10_000720,39,245,519,115,0.45907
10_000720,35,241,599,225,0.45547
10_000720,188,371,135,73,0.56431
10_000720,117,401,333,64,0.4683
10_000720,36,12,461,238,0.29513
10_000780,36,12,282,324,0.41096
10_000780,42,83,329,212,0.29778
10_000780,517,181,114,71,0.54118
10_000780,39,240,397,198,0.39269
10_000780,36,120,598,346,0.36322
11_000000,33,12,138,138,0.13595
11_000000,363,19,269,278,0.43942
11_000000,131,278,65,52,0.32847
11_000000,39,12,416,425,0.4
11_000000,230,303,107,135,0.45226
11_000000,258,259,375,207,0.39714
11_000000,35,288,485,178,0.51793
11_000000,114,12,235,332,0.326
11_000060,243,12,387,150,0.53228
11_000060,38,12,327,453,0.4
11_000060,37,124,237,248,0.39362
11_000060,270,200,81,137,0.75737
