10_000000,216,341,198,60,0.022193423
10_000060,461,315,45,36,0.023249975
10_000060,244,320,204,55,0.025853417
10_000120,284,343,339,105,0.00228813
10_000180,583,123,41,15,0.015231282
10_000180,203,173,237,67,8.01E-05
10_000420,294,44,26,41,2.40E-02
10_000480,222,271,195,62,0.044966467
10_000540,284,168,208,69,0.255619948
10_000600,481,217,152,183,0.034280915
10_000660,465,195,49,28,0.07268707
10_000660,292,193,129,125,0.028869062
10_000660,181,353,37,50,0.014143022
10_000780,286,406,33,34,0.046438618
11_000000,458,19,172,106,0.000895249
11_000000,230,303,107,135,0.028814706
11_000060,243,12,153,53,0.094677608
11_000060,128,160,110,212,0.352940452
11_000060,47,306,95,65,0.14623913
11_000180,503,362,45,93,0.028874724
11_000240,251,12,254,98,0.025848888
11_000240,200,353,34,49,0.119717764
11_000240,116,340,88,45,0.01752897
11_000300,380,245,15,19,0.010879377
11_000300,292,283,27,53,0.021858226
11_000360,365,353,49,45,0.002260499
11_000420,250,230,55,55,0.025998367
11_000420,391,275,97,90,0.089504696
11_000480,240,119,206,167,0.008938402
11_000480,136,234,81,85,0.010522324
11_000540,439,82,173,113,0.101589923
11_000540,232,151,108,107,0.24859892
11_000540,156,256,133,149,0.120159409
11_000660,33,12,129,97,0.045440952
11_000720,202,12,130,104,0.347119793
12_000000,133,294,113,128,0.27446348
12_000060,176,227,124,112,0.227773646
12_000120,77,242,154,128,0.72285802
12_000180,107,185,151,199,0.445187697
12_000240,130,17,162,169,0.016905004
12_000240,98,143,17,39,0.341355756
12_000360,305,115,125,144,0.39942645
12_000420,85,151,128,150,0.020109764
12_000480,346,372,78,56,0.003615784
12_000540,309,377,10,14,0.203619045
12_000660,236,248,91,102,0.123885083
12_000720,251,241,116,113,0.35750412
12_000780,136,238,115,133,0.097749874
12_000840,178,244,111,124,0.066181295
13_000000,227,48,75,95,0.263546915
13_000120,353,152,113,83,0.007844594
13_000180,54,73,18,28,0.262901433
13_000180,367,97,112,81,0.15724629
13_000180,111,169,205,98,0.02644341
13_000240,245,130,38,57,0.028267745
13_000300,312,157,45,56,0.004303845
13_000300,123,224,70,63,0.092718515
13_000300,363,212,68,130,0.01199255
13_000300,200,295,47,84,0.49323644
13_000480,101,140,115,134,0.635978464
13_000600,219,114,127,135,0.018733869
13_000720,141,12,137,49,0.626307565
13_000720,151,279,115,111,0.441088323
13_000780,121,108,118,133,0.066284345
13_000900,537,183,84,151,0.017014849
13_000900,332,364,185,101,0.589945435
13_000960,149,220,98,134,0.045712734
14_000000,90,330,73,24,0.006366441
14_000060,143,12,140,149,0.331571614
14_000060,397,229,176,77,0.041031294
14_000240,79,191,50,56,0.023167308
14_000300,223,12,129,101,0.054538845
14_000300,501,76,70,56,0.024208005
14_000300,257,221,53,211,0.047431753
