,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
10_000000,213,341,297,109,0.68646
,,,,,
10_000060,585,120,48,176,1
,,,,,
,,,,,
,,,,,
10_000060,244,287,313,145,0.46088
,,,,,
,,,,,
10_000120,37,12,263,306,0.1422
,,,,,
,,,,,
,,,,,
,,,,,
10_000120,284,376,350,90,0.36608
,,,,,
,,,,,
,,,,,
,,,,,
10_000180,203,125,390,193,0.33923
,,,,,
,,,,,
10_000240,509,104,123,141,0.13935
10_000300,223,12,312,174,0.12678
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
10_000300,32,328,199,138,1
10_000300,431,401,201,65,1
,,,,,
,,,,,
,,,,,
10_000360,567,318,65,99,0.30611
,,,,,
,,,,,
,,,,,
,,,,,
10_000360,101,12,147,373,0.27013
10_000420,276,37,44,94,0.51628
,,,,,
,,,,,
,,,,,
10_000420,479,265,154,104,0.38892
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
10_000480,222,271,323,111,0.61508
,,,,,
,,,,,
,,,,,
10_000540,274,146,353,129,0.3004
,,,,,
,,,,,
,,,,,
,,,,,
10_000540,41,12,595,111,0.11536
10_000600,100,12,355,238,0.18561
10_000600,453,171,49,52,1
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
10_000600,181,217,454,249,0.42376
10_000660,38,12,236,191,0.21759
,,,,,
10_000660,420,195,129,57,1
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
10_000720,117,401,333,64,0.11593
,,,,,
10_000720,36,12,461,238,0.18161
,,,,,
,,,,,
10_000780,338,117,52,45,1
,,,,,
10_000780,517,181,114,71,0.97144
11_000000,33,12,138,138,0.55854
,,,,,
11_000000,363,19,269,278,0.80525
11_000060,243,12,387,150,1
,,,,,
11_000060,37,124,237,248,0.43004
,,,,,
,,,,,
,,,,,
11_000060,35,386,157,80,0.44832
,,,,,
11_000060,34,32,52,102,0.94061
,,,,,
,,,,,
,,,,,
11_000120,74,12,556,225,0.58938
,,,,,
11_000120,413,321,220,145,0.42433
11_000180,76,12,555,237,0.57967
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
11_000180,36,181,194,285,1
,,,,,
,,,,,
11_000240,33,12,78,236,0.69046
