11_000240,109,14,318,451,0.20324
11_000240,41,12,141,138,0.26285
11_000240,33,12,78,236,0.50501
11_000240,135,85,199,317,0.4754
11_000240,251,12,381,290,0.76886
11_000240,297,163,337,303,0.27031
11_000240,38,145,299,320,0.20776
11_000240,34,363,154,103,0.3318
11_000300,34,12,303,224,0.20564
11_000300,50,95,216,296,0.2234
11_000300,275,32,361,292,0.51203
11_000300,36,251,359,215,0.30233
11_000300,164,424,21,36,0.34862
11_000300,197,12,439,239,0.20966
11_000660,39,23,309,423,0.22367
11_000660,33,12,264,224,0.42262
11_000660,187,34,272,366,0.2429
11_000660,335,12,298,379,0.3599
11_000660,39,141,448,324,0.20396
11_000660,35,368,79,98,0.34029
11_000660,503,64,70,52,0.23814
11_000720,34,12,307,231,0.21617
11_000720,300,102,336,363,0.20381
11_000720,164,181,351,284,0.21173
11_000720,35,188,208,278,0.36566
11_000720,491,18,119,103,0.24451
12_000240,130,17,162,140,0.51028
12_000240,225,100,64,86,0.39809
12_000240,103,92,140,115,0.31528
12_000240,100,12,527,275,0.21088
12_000240,42,12,264,454,0.25299
12_000240,221,196,269,269,0.22478
12_000300,77,103,29,41,0.37595
12_000300,41,12,390,333,0.22296
12_000300,269,12,303,289,0.21474
12_000300,505,12,128,235,0.35495
12_000300,35,146,79,116,0.54347
12_000300,39,109,272,357,0.21572
12_000300,305,247,329,219,0.29891
12_000300,234,173,401,292,0.21305
12_000660,36,12,359,183,0.32085
12_000660,458,69,178,397,0.23391
12_000660,367,12,220,426,0.21103
12_000660,156,60,451,406,0.20578
12_000660,206,231,106,129,0.4244
12_000660,236,248,91,102,0.52129
12_000660,37,96,228,370,0.21601
12_000660,528,12,105,63,0.21223
12_000720,321,12,233,318,0.20645
12_000720,336,12,299,350,0.20837
12_000720,36,12,352,243,0.20754
12_000720,37,207,278,259,0.21215
12_000720,250,238,117,123,0.53376
12_000720,284,254,353,212,0.21539
13_000600,55,34,324,431,0.20616
13_000600,219,114,127,135,0.73703
13_000600,38,12,542,405,0.20445
13_000600,38,73,172,393,0.25765
13_000600,335,246,299,220,0.25555
13_000600,326,12,309,419,0.22583
13_000660,34,12,309,270,0.20439
13_000660,342,35,290,283,0.20377
13_000660,106,12,285,206,0.4154
13_000660,67,255,454,210,0.20563
13_000660,302,217,332,249,0.22802
13_000660,36,270,182,196,0.2756
13_000660,193,373,75,92,0.36296
13_000660,183,12,449,288,0.20844
14_000180,409,12,225,225,0.2083
14_000180,93,12,243,206,0.39494
14_000180,33,136,285,330,0.21574
14_000180,335,210,66,24,0.30788
14_000180,157,190,475,242,0.25499
14_000180,34,262,19,27,0.43288
14_000180,109,212,526,254,0.21263
14_000180,234,12,302,279,0.20428
14_000240,337,76,298,240,0.20644
14_000240,34,184,26,40,0.41321
14_000240,79,191,50,56,0.3106
14_000240,34,12,189,454,0.51005
14_000240,388,124,249,342,0.35138
14_000240,254,120,195,345,0.21416
14_000240,69,38,264,428,0.21076
14_000240,125,12,511,192,0.20632
15_000000,36,12,332,375,0.2144
15_000000,265,301,82,42,0.54347
15_000000,358,12,277,453,0.21146
15_000000,274,305,78,125,0.60439
15_000000,37,133,337,333,0.21111
15_000000,262,353,24,35,0.30853
15_000000,410,109,227,357,0.21856
15_000000,211,12,324,317,0.20423
15_000060,36,69,264,304,0.21052
15_000060,351,12,283,324,0.22877
15_000060,36,12,404,384,0.20568
15_000060,349,280,78,54,0.55412
15_000060,38,272,407,194,0.21105
15_000060,360,326,77,104,0.62758
15_000060,410,168,227,298,0.20883
15_000060,193,12,305,208,0.20667
15_000480,68,35,281,387,0.22325
15_000480,302,12,331,199,0.48075
15_000480,314,17,322,386,0.23574
15_000480,313,323,20,66,0.26076
15_000480,293,251,343,215,0.21467
15_000480,36,135,256,331,0.43915
15_000480,269,354,62,111,0.60075
15_000480,36,12,353,185,0.21494
16_000000,162,70,470,142,0.29793
16_000000,35,35,597,295,0.29666
16_000000,85,185,547,167,0.20853
16_000000,35,260,572,167,0.20433
16_000000,36,272,600,194,0.8508
16_000000,258,387,25,78,0.42561
16_000000,286,383,79,82,0.53398
16_000060,129,152,55,152,0.30676
16_000060,460,12,175,281,0.31103
16_000060,162,157,116,154,0.65699
16_000060,37,12,498,304,0.21849
16_000060,142,67,496,399,0.20859
16_000060,39,216,329,250,0.21082
16_000060,562,328,73,138,0.4354
16_000060,37,45,168,330,0.21038
16_000120,257,12,375,322,0.20838
16_000120,437,57,195,293,0.50465
16_000120,94,231,139,154,0.83058
16_000120,216,12,386,404,0.20568
16_000120,78,229,69,119,0.44877
16_000120,219,175,418,291,0.21032
16_000120,111,12,306,453,0.20578
16_000120,36,12,245,454,0.23224
16_000480,36,12,549,319,0.20479
16_000480,174,82,461,367,0.20582
16_000480,37,135,209,237,0.20773
16_000480,257,123,380,343,0.20573
16_000480,206,236,60,104,0.44621
16_000480,219,238,123,139,0.78292
16_000480,37,283,393,183,0.21101
16_000480,111,12,522,306,0.31764
16_000540,101,124,97,182,0.21257
16_000540,118,128,193,221,0.76108
16_000540,92,126,85,166,0.39445
16_000540,476,12,160,430,0.62446
16_000540,340,12,298,454,0.21679
16_000540,83,158,353,307,0.21697
16_000540,40,12,246,454,0.2171
16_000540,152,12,289,172,0.21388
17_000060,227,17,168,99,0.44958
17_000060,36,111,574,355,0.24525
17_000060,37,12,276,217,0.30702
17_000060,271,12,366,454,0.22721
17_000060,279,284,108,95,0.37066
17_000060,60,257,331,209,0.49106
17_000060,242,286,303,179,0.34964
17_000060,409,12,226,91,0.22783
17_000120,278,12,138,86,0.48472
17_000120,273,12,364,259,0.21809
17_000120,219,138,417,270,0.26667
17_000120,37,12,280,277,0.20829
17_000120,36,225,366,241,0.48701
17_000120,474,329,163,137,0.39226
17_000120,257,262,300,204,0.35407
17_000120,65,12,151,72,0.27035
18_000120,261,152,102,44,0.26242
18_000120,34,64,333,269,0.43108
18_000120,35,222,495,207,0.21501
18_000120,416,317,51,46,0.38028
