2_d.png,62,99,237,306,0.3
3_d.png,262,1,190,364,0.55
4_d.png,585,89,45,167,0.1
4_d.png,42,18,217,226,0.4
6_d.png,261,1,309,283,0.35
6_d.png,162,233,197,247,0.8
6_d.png,44,1,172,173,0.4
8_d.png,399,22,188,207,0.35
9_d.png,83,1,337,276,0.35
10_d.png,48,1,295,298,0.9
10_d.png,523,1,117,479,0.2
11_d.png,242,1,228,188,0.4
28_d.png,72,1,521,174,0.8
28_d.png,219,107,104,128,0.25
28_d.png,220,103,218,217,0.9
28_d.png,59,279,388,201,0.35
29_d.png,151,25,224,215,0.35
30_d.png,444,410,167,70,0.2
31_d.png,170,63,163,172,0.4
31_d.png,1,1,154,479,0.9
32_d.png,209,159,140,147,0.25
32_d.png,259,1,373,214,0.35
43_d.png,162,1,470,297,0.3
43_d.png,262,221,96,131,0.3
43_d.png,120,212,227,249,0.35
45_d.png,97,1,373,210,0.35
45_d.png,303,343,90,109,0.55
47_d.png,222,115,329,253,0.35
47_d.png,492,1,140,63,0.2
60_d.png,355,280,58,73,0.15
69_d.png,351,278,47,52,0.15
150_d.png,255,1,314,110,0.8
180_d.png,403,1,237,479,0.3
210_d.png,1,353,65,127,0.2
240_d.png,248,359,117,114,0.2
270_d.png,399,215,233,265,0.4
270_d.png,1,302,125,178,0.25
300_d.png,68,1,308,313,0.35
300_d.png,413,181,219,299,0.4
330_d.png,315,1,262,321,0.4
330_d.png,1,216,202,264,0.35
330_d.png,388,293,244,187,0.35
360_d.png,155,1,432,213,0.4
360_d.png,541,202,91,246,0.45
360_d.png,90,333,126,147,0.2
390_d.png,255,1,195,222,0.4
390_d.png,373,80,154,208,0.5
390_d.png,55,224,231,256,0.3
390_d.png,231,291,181,189,0.35
390_d.png,398,1,242,479,0.85
450_d.png,119,112,169,169,0.35
450_d.png,582,214,50,95,0.1
463_d.png,129,126,182,181,0.35
480_d.png,184,41,222,207,0.35
510_d.png,275,289,37,29,0.1
540_d.png,334,267,298,213,0.35
660_d.png,1,254,288,226,0.3
660_d.png,340,1,292,479,0.3
750_d.png,352,214,280,266,0.35
840_d.png,303,1,329,283,0.3
870_d.png,469,395,124,60,0.2
900_d.png,450,95,182,110,0.25
900_d.png,248,1,223,37,0.1
930_d.png,1,1,222,55,0.2
960_d.png,383,135,36,103,0.1
990_d.png,304,78,35,92,0.15
1050_d.png,1,225,104,192,0.3
1050_d.png,1,418,57,62,0.25
1080_d.png,1,294,364,186,0.4
1110_d.png,87,287,74,85,0.2
1170_d.png,23,1,304,225,0.35
1170_d.png,218,309,300,171,0.35
1200_d.png,120,61,173,87,0.15
1200_d.png,149,1,340,479,0.8
1230_d.png,194,241,422,214,0.35
1230_d.png,1,325,89,142,0.2
1230_d.png,486,1,74,133,0.2
1260_d.png,1,374,95,106,0.2
1260_d.png,517,1,76,179,0.2
1290_d.png,254,1,126,166,0.25
1290_d.png,412,1,168,336,0.85
1320_d.png,375,8,186,415,0.35
1350_d.png,456,1,176,365,0.3
1380_d.png,116,1,325,279,0.35
1380_d.png,572,1,60,438,0.2
1410_d.png,423,1,132,257,0.8
1410_d.png,1,350,323,130,0.3
1440_d.png,1,427,132,53,0.2
1470_d.png,336,123,296,357,0.3
1470_d.png,47,332,156,148,0.25
1500_d.png,1,1,146,353,0.25
1530_d.png,379,186,142,116,0.25
1530_d.png,1,179,331,301,0.3
1530_d.png,306,393,95,87,0.4
1560_d.png,353,309,93,98,0.15
1560_d.png,227,381,94,99,0.15
1560_d.png,1,1,356,171,0.35
1590_d.png,479,259,93,95,0.15
1620_d.png,515,138,73,71,0.15
1620_d.png,493,256,92,90,0.25
1650_d.png,550,210,74,76,0.2
1680_d.png,171,1,461,242,0.4
1710_d.png,495,181,75,70,0.15
1710_d.png,1,416,120,64,0.25
1740_d.png,542,139,90,89,0.2
1740_d.png,571,215,61,109,0.4
1770_d.png,383,398,97,82,0.2
1800_d.png,445,438,31,36,0.2
1920_d.png,92,1,40,18,0.2
1953_d.png,75,224,289,256,0.3
2010_d.png,1,1,393,225,0.3
2010_d.png,315,30,23,13,0.2
2040_d.png,121,83,398,288,0.3
2070_d.png,430,181,202,299,0.35
2130_d.png,1,395,282,85,0.15
2160_d.png,575,245,38,87,0.1
2190_d.png,419,309,213,171,0.3
2190_d.png,262,290,169,190,0.35
2190_d.png,546,72,75,71,0.15
